0	0.0159554
6e-06	0.0325076
0.049785	0.0439111
0.10954	0.0537749
0.162378	0.0791671
0.21976	0.112107
0.273415	0.141535
0.32611	0.159729
0.376314	0.16445
0.427737	0.162349
0.477694	0.161861
0.528208	0.16956
0.578451	0.184418
0.628618	0.205175
0.679118	0.232263
0.729171	0.26872
0.78009	0.308875
0.829492	0.3488
0.880084	0.385449
0.930914	0.427943
0.986273	0.464668
1.03693	0.490498
1.08696	0.50353
1.13671	0.516916
1.18664	0.534123
1.23683	0.547111
1.28806	0.549591
1.33828	0.55412
1.38829	0.571527
1.43922	0.603107
1.48975	0.634537
1.53999	0.660315
1.59013	0.687239
1.64063	0.714819
1.69383	0.731073
1.74494	0.728703
1.7957	0.714426
1.84659	0.704671
1.89638	0.705504
1.94691	0.712824
1.99744	0.721973
2.04777	0.724029
2.09784	0.71394
2.15154	0.703675
2.20257	0.702791
2.25951	0.717057
2.31284	0.735977
2.36215	0.755211
2.41256	0.768031
2.46546	0.776524
2.51959	0.777349
2.57266	0.776974
2.62246	0.769776
2.67193	0.763746
2.72165	0.75766
2.77395	0.748724
2.82509	0.740864
2.87842	0.740348
2.92766	0.741954
2.97785	0.751015
3.0274	0.754623
3.07724	0.750838
3.13284	0.741423
3.18222	0.745335
3.23208	0.75456
3.28569	0.76018
3.34008	0.759568
3.38934	0.753204
3.4392	0.744228
3.4919	0.734653
3.54518	0.728069
3.60258	0.735957
3.65199	0.749118
3.70154	0.760478
3.7583	0.764343
3.8116	0.763985
3.86076	0.763763
3.9102	0.765302
3.9601	0.771184
4.00994	0.77071
4.05998	0.768287
4.10993	0.761119
4.15988	0.747999
4.21036	0.742705
4.26255	0.733567
4.31373	0.726037
4.36618	0.724555
4.42186	0.741867
4.48028	0.759519
4.53396	0.772108
4.58433	0.773765
4.63404	0.765427
4.68324	0.757223
4.73279	0.75872
4.78706	0.76231
4.84186	0.761912
4.89152	0.753724
4.94039	0.745436
4.99074	0.746371
5.04504	0.759518
5.11913	0.763636
5.1691	0.759496
5.21823	0.754638
5.2742	0.754553
5.33016	0.754872
